TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
MIN,04/12/2017,MIN @ HOU,L,238,118,48,91,52.7,11,23,47.8,11,15,73.3,10,39,49,37,7,3,15,15
MIN,04/11/2017,MIN vs. OKC,L,240,98,38,86,44.2,5,20,25.0,17,25,68.0,11,24,35,24,12,3,11,17
MIN,04/09/2017,MIN @ LAL,L,239,109,40,80,50.0,3,15,20.0,26,31,83.9,8,33,41,27,8,6,14,16
MIN,04/07/2017,MIN @ UTA,L,241,113,39,79,49.4,7,16,43.8,28,28,100.0,9,25,34,22,11,1,12,25
MIN,04/06/2017,MIN @ POR,L,240,98,38,87,43.7,4,18,22.2,18,20,90.0,9,38,47,16,7,4,13,20
MIN,04/04/2017,MIN @ GSW,L,240,107,41,96,42.7,4,19,21.1,21,26,80.8,19,31,50,22,9,3,13,19
MIN,04/03/2017,MIN vs. POR,W,239,110,41,84,48.8,4,9,44.4,24,28,85.7,12,32,44,26,3,5,11,18
MIN,04/01/2017,MIN vs. SAC,L,240,117,39,87,44.8,9,27,33.3,30,38,78.9,10,31,41,27,8,4,10,23
MIN,03/30/2017,MIN vs. LAL,W,240,119,43,89,48.3,10,21,47.6,23,30,76.7,14,26,40,30,9,5,10,20
MIN,03/28/2017,MIN @ IND,W,240,115,37,78,47.4,9,20,45.0,32,37,86.5,11,24,35,22,10,9,14,22
MIN,03/25/2017,MIN @ POR,L,241,100,37,76,48.7,2,10,20.0,24,32,75.0,6,21,27,15,10,3,7,14
MIN,03/24/2017,MIN @ LAL,L,266,119,46,95,48.4,7,21,33.3,20,22,90.9,12,25,37,32,13,10,13,20
MIN,03/21/2017,MIN vs. SAS,L,240,93,32,72,44.4,7,15,46.7,22,25,88.0,12,27,39,20,10,2,23,24
MIN,03/19/2017,MIN @ NOP,L,240,109,44,86,51.2,9,25,36.0,12,17,70.6,8,27,35,30,11,6,15,14
MIN,03/17/2017,MIN @ MIA,L,240,105,41,82,50.0,2,12,16.7,21,22,95.5,9,19,28,14,6,6,11,21
MIN,03/15/2017,MIN @ BOS,L,239,104,40,91,44.0,8,27,29.6,16,20,80.0,15,27,42,26,4,1,8,21
MIN,03/13/2017,MIN vs. WAS,W,240,119,45,86,52.3,10,21,47.6,19,22,86.4,8,38,46,27,8,7,15,24
MIN,03/11/2017,MIN @ MIL,L,239,95,37,81,45.7,5,13,38.5,16,21,76.2,11,27,38,21,4,4,12,22
MIN,03/10/2017,MIN vs. GSW,W,240,103,39,88,44.3,4,14,28.6,21,27,77.8,14,32,46,21,6,3,11,18
MIN,03/08/2017,MIN vs. LAC,W,240,107,42,86,48.8,5,20,25.0,18,20,90.0,14,36,50,26,10,4,12,23
MIN,03/04/2017,MIN @ SAS,L,265,90,35,89,39.3,4,16,25.0,16,22,72.7,16,39,55,24,6,3,14,20
MIN,03/01/2017,MIN @ UTA,W,240,107,39,78,50.0,8,16,50.0,21,26,80.8,10,38,48,23,11,7,10,15
MIN,02/27/2017,MIN @ SAC,W,239,102,40,95,42.1,8,23,34.8,14,20,70.0,16,36,52,25,11,7,10,15
MIN,02/25/2017,MIN @ HOU,L,241,130,49,94,52.1,9,26,34.6,23,28,82.1,21,37,58,28,10,2,23,26
MIN,02/24/2017,MIN vs. DAL,W,239,97,41,78,52.6,5,13,38.5,10,14,71.4,9,35,44,24,9,4,16,12
MIN,02/15/2017,MIN @ DEN,W,240,112,41,86,47.7,6,18,33.3,24,28,85.7,9,36,45,20,12,4,7,15
MIN,02/14/2017,MIN vs. CLE,L,241,108,42,86,48.8,9,23,39.1,15,19,78.9,8,33,41,27,6,2,9,18
MIN,02/12/2017,MIN vs. CHI,W,240,117,44,81,54.3,6,24,25.0,23,26,88.5,10,36,46,27,11,4,14,14
MIN,02/10/2017,MIN vs. NOP,L,241,106,38,82,46.3,6,27,22.2,24,32,75.0,12,22,34,22,11,0,13,21
MIN,02/08/2017,MIN vs. TOR,W,241,112,39,80,48.8,7,19,36.8,27,30,90.0,11,25,36,22,8,3,8,20
MIN,02/06/2017,MIN vs. MIA,L,240,113,43,80,53.8,5,11,45.5,22,28,78.6,8,26,34,25,13,1,10,15
MIN,02/04/2017,MIN vs. MEM,L,239,99,35,84,41.7,10,26,38.5,19,24,79.2,16,29,45,22,4,3,12,27
MIN,02/03/2017,MIN @ DET,L,240,108,44,89,49.4,5,17,29.4,15,19,78.9,11,29,40,25,5,6,13,19
MIN,02/01/2017,MIN @ CLE,L,241,97,41,94,43.6,7,21,33.3,8,10,80.0,12,26,38,26,7,3,13,19
MIN,01/30/2017,MIN vs. ORL,W,265,111,40,91,44.0,12,29,41.4,19,26,73.1,9,41,50,29,3,11,11,20
MIN,01/28/2017,MIN vs. BKN,W,241,129,47,93,50.5,9,20,45.0,26,32,81.3,13,36,49,27,8,8,11,21
MIN,01/26/2017,MIN vs. IND,L,242,103,36,81,44.4,10,27,37.0,21,27,77.8,6,28,34,27,13,5,11,20
MIN,01/24/2017,MIN @ PHX,W,242,112,44,84,52.4,6,17,35.3,18,24,75.0,10,32,42,24,8,4,15,21
MIN,01/22/2017,MIN vs. DEN,W,240,111,45,85,52.9,6,15,40.0,15,21,71.4,8,28,36,29,11,8,14,24
MIN,01/19/2017,MIN @ LAC,W,241,104,40,84,47.6,5,16,31.3,19,25,76.0,13,30,43,25,3,2,13,21
MIN,01/17/2017,MIN @ SAS,L,241,114,36,73,49.3,6,13,46.2,36,41,87.8,6,33,39,26,5,6,18,22
MIN,01/15/2017,MIN @ DAL,L,241,87,35,80,43.8,5,21,23.8,12,18,66.7,10,34,44,20,7,1,12,16
MIN,01/13/2017,MIN vs. OKC,W,240,96,39,86,45.3,5,18,27.8,13,14,92.9,9,33,42,21,11,6,15,22
MIN,01/11/2017,MIN vs. HOU,W,241,119,44,81,54.3,8,23,34.8,23,25,92.0,9,40,49,31,8,9,17,19
MIN,01/09/2017,MIN vs. DAL,W,239,101,40,71,56.3,6,16,37.5,15,21,71.4,9,33,42,30,11,4,18,24
MIN,01/07/2017,MIN vs. UTA,L,240,92,35,80,43.8,7,20,35.0,15,21,71.4,14,34,48,23,3,3,15,21
